rank is 5 send time is 0.000000s
rank is 5 recv time is 0.000000s
rank is 5 isend time is 0.006756s
rank is 5 irecv time is 0.000253s
rank is 5 wait time is 0.033838s
rank is 5 wait all time is 0.022633s
rank is 5 bcast time is 0.000000s
rank is 7 send time is 0.000000s
rank is 7 recv time is 0.000000s
rank is 7 isend time is 0.006356s
rank is 7 irecv time is 0.000175s
rank is 7 wait time is 0.012953s
rank is 7 wait all time is 0.026108s
rank is 7 bcast time is 0.000000s
rank is 5 alltoall time is 0.000000s
rank is 5 alltoallv time is 0.000000s
rank is 5 reduce time is 0.000000s
rank is 5 allreduce time is 0.081974s
rank is 5 all comm time is 0.145454s

rank is 7 alltoall time is 0.000000s
rank is 7 alltoallv time is 0.000000s
rank is 7 reduce time is 0.000000s
rank is 7 allreduce time is 0.085607s
rank is 7 all comm time is 0.131200s

rank is 6 send time is 0.000000s
rank is 6 recv time is 0.000000s
rank is 6 isend time is 0.006490s
rank is 6 irecv time is 0.000267s
rank is 6 wait time is 0.023235s
rank is 6 wait all time is 0.016313s
rank is 4 send time is 0.000000s
rank is 4 recv time is 0.000000s
rank is 4 isend time is 0.005862s
rank is 4 irecv time is 0.000228s
rank is 4 wait time is 0.036162s
rank is 6 bcast time is 0.000000s
rank is 6 alltoall time is 0.000000s
rank is 4 wait all time is 0.017705s
rank is 4 bcast time is 0.000000s
rank is 4 alltoall time is 0.000000s
rank is 6 alltoallv time is 0.000000s
rank is 6 reduce time is 0.000000s
rank is 6 allreduce time is 0.077780s
rank is 6 all comm time is 0.124085s
rank is 4 alltoallv time is 0.000000s
rank is 4 reduce time is 0.000000s

rank is 4 allreduce time is 0.067317s
rank is 4 all comm time is 0.127273s

rank is 3 send time is 0.000000s
rank is 3 recv time is 0.000000s
rank is 3 isend time is 0.005700s
rank is 3 irecv time is 0.000242s
rank is 3 wait time is 0.028608s
rank is 3 wait all time is 0.019644s
rank is 3 bcast time is 0.000000s
rank is 3 alltoall time is 0.000000s
rank is 3 alltoallv time is 0.000000s
rank is 3 reduce time is 0.000000s
rank is 3 allreduce time is 0.063668s
rank is 3 all comm time is 0.117861s

rank is 2 send time is 0.000000s
rank is 2 recv time is 0.000000s
rank is 2 isend time is 0.005512s
rank is 2 irecv time is 0.000256s
rank is 2 wait time is 0.031292s
rank is 2 wait all time is 0.018745s
rank is 2 bcast time is 0.000000s
rank is 2 alltoall time is 0.000000s
rank is 2 alltoallv time is 0.000000s
rank is 2 reduce time is 0.000000s
rank is 2 allreduce time is 0.054620s
rank is 2 all comm time is 0.110425s

rank is 1 send time is 0.000000s
rank is 1 recv time is 0.000000s
rank is 1 isend time is 0.005003s
rank is 1 irecv time is 0.000246s
rank is 1 wait time is 0.036849s
rank is 1 wait all time is 0.021606s
rank is 1 bcast time is 0.000000s
rank is 1 alltoall time is 0.000000s
rank is 1 alltoallv time is 0.000000s
rank is 1 reduce time is 0.000000s
rank is 1 allreduce time is 0.029380s
rank is 1 all comm time is 0.093086s

rank is 0 send time is 0.000000s
rank is 0 recv time is 0.000000s
rank is 0 isend time is 0.004416s
rank is 0 irecv time is 0.000267s
rank is 0 wait time is 0.043804s
rank is 0 wait all time is 0.008516s
rank is 0 bcast time is 0.000000s
rank is 0 alltoall time is 0.000000s
rank is 0 alltoallv time is 0.000000s
rank is 0 reduce time is 0.000000s
rank is 0 allreduce time is 0.001204s
rank is 0 all comm time is 0.058207s
