benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
scatter,Enc,8,4194304,t_avg[usec],116438.0,116792.11,116530.26,116586.79
scatter,Unenc,2,0,t_avg[usec],0.34,0.34,0.41,0.36333333333333334
scatter,Unenc,2,2,t_avg[usec],104.59,111.63,109.44,108.55333333333333
scatter,Unenc,2,4,t_avg[usec],104.13,112.13,110.55,108.93666666666667
scatter,Unenc,2,8,t_avg[usec],104.33,112.04,109.16,108.51
scatter,Unenc,2,16,t_avg[usec],104.09,111.92,110.85,108.95333333333333
scatter,Unenc,2,32,t_avg[usec],103.43,111.41,110.11,108.31666666666666
scatter,Unenc,2,64,t_avg[usec],103.51,110.76,107.95,107.40666666666667
scatter,Unenc,2,128,t_avg[usec],103.62,106.78,106.42,105.60666666666667
scatter,Unenc,2,256,t_avg[usec],102.56,103.63,103.64,103.27666666666667
scatter,Unenc,2,512,t_avg[usec],107.87,109.55,111.58,109.66666666666667
scatter,Unenc,2,1024,t_avg[usec],113.77,114.63,114.77,114.39
scatter,Unenc,2,2048,t_avg[usec],126.02,126.49,126.53,126.34666666666666
scatter,Unenc,2,4096,t_avg[usec],128.64,131.91,131.71,130.75333333333333
scatter,Unenc,2,8192,t_avg[usec],150.15,150.9,150.7,150.58333333333334
scatter,Unenc,2,16384,t_avg[usec],189.88,191.2,191.93,191.00333333333333
scatter,Unenc,2,32768,t_avg[usec],270.24,266.21,266.1,267.51666666666665
scatter,Unenc,2,65536,t_avg[usec],632.4,632.97,631.22,632.1966666666667
scatter,Unenc,2,131072,t_avg[usec],928.81,924.35,929.24,927.4666666666667
scatter,Unenc,2,262144,t_avg[usec],2070.95,2067.62,2071.32,2069.963333333333
scatter,Unenc,2,524288,t_avg[usec],4185.4,4173.41,4181.34,4180.05
scatter,Unenc,2,1048576,t_avg[usec],8709.14,8705.77,8721.4,8712.103333333333
scatter,Unenc,2,2097152,t_avg[usec],17804.67,17816.3,17809.18,17810.05
scatter,Unenc,2,4194304,t_avg[usec],36091.95,36094.95,36117.11,36101.33666666666
scatter,Unenc,4,0,t_avg[usec],0.37,0.37,0.35,0.36333333333333334
scatter,Unenc,4,2,t_avg[usec],126.95,124.63,127.76,126.44666666666667
scatter,Unenc,4,4,t_avg[usec],126.2,124.39,128.66,126.41666666666667
scatter,Unenc,4,8,t_avg[usec],126.23,124.47,128.67,126.45666666666666
scatter,Unenc,4,16,t_avg[usec],124.78,125.83,129.87,126.82666666666667
scatter,Unenc,4,32,t_avg[usec],125.77,124.68,128.43,126.29333333333334
scatter,Unenc,4,64,t_avg[usec],126.68,125.48,131.99,128.05
scatter,Unenc,4,128,t_avg[usec],129.36,127.63,128.59,128.52666666666667
scatter,Unenc,4,256,t_avg[usec],134.56,131.12,133.14,132.94
scatter,Unenc,4,512,t_avg[usec],141.27,144.03,143.5,142.93333333333334
scatter,Unenc,4,1024,t_avg[usec],154.22,151.82,153.37,153.13666666666666
scatter,Unenc,4,2048,t_avg[usec],181.87,179.95,182.64,181.48666666666665
scatter,Unenc,4,4096,t_avg[usec],241.65,236.21,238.13,238.66333333333333
scatter,Unenc,4,8192,t_avg[usec],319.89,317.86,310.02,315.92333333333335
scatter,Unenc,4,16384,t_avg[usec],400.76,401.02,397.62,399.8
scatter,Unenc,4,32768,t_avg[usec],616.08,618.31,611.57,615.32
scatter,Unenc,4,65536,t_avg[usec],1807.79,1809.57,1806.6,1807.9866666666667
scatter,Unenc,4,131072,t_avg[usec],2847.6,2870.18,2866.8,2861.5266666666666
scatter,Unenc,4,262144,t_avg[usec],5286.51,5285.33,5283.54,5285.126666666667
scatter,Unenc,4,524288,t_avg[usec],10200.86,10194.86,10192.29,10196.003333333334
scatter,Unenc,4,1048576,t_avg[usec],20521.09,20843.6,20469.46,20611.38333333333
scatter,Unenc,4,2097152,t_avg[usec],41096.71,40895.91,40865.12,40952.58
scatter,Unenc,4,4194304,t_avg[usec],81367.2,81330.91,81333.51,81343.87333333334
scatter,Unenc,8,0,t_avg[usec],0.31,0.29,0.3,0.3
scatter,Unenc,8,2,t_avg[usec],230.13,215.43,215.67,220.41
scatter,Unenc,8,4,t_avg[usec],230.05,215.88,216.94,220.95666666666668
scatter,Unenc,8,8,t_avg[usec],229.75,215.99,214.82,220.18666666666667
scatter,Unenc,8,16,t_avg[usec],229.47,214.92,216.16,220.18333333333334
scatter,Unenc,8,32,t_avg[usec],231.07,214.41,215.61,220.36333333333334
scatter,Unenc,8,64,t_avg[usec],230.23,216.2,215.0,220.47666666666666
scatter,Unenc,8,128,t_avg[usec],230.96,215.76,215.66,220.79333333333332
scatter,Unenc,8,256,t_avg[usec],234.51,219.15,218.44,224.03333333333333
scatter,Unenc,8,512,t_avg[usec],236.1,221.53,219.51,225.71333333333334
scatter,Unenc,8,1024,t_avg[usec],240.39,227.83,224.02,230.74666666666667
scatter,Unenc,8,2048,t_avg[usec],252.12,242.18,233.09,242.46333333333334
scatter,Unenc,8,4096,t_avg[usec],251.04,237.69,233.43,240.72
