benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allgather,Enc,8,2097152,t_avg[usec],143046.68,154387.25,145284.55,147572.82666666666
allgather,Enc,8,4194304,t_avg[usec],320459.77,314800.59,318557.39,317939.25
allgather,Unenc,2,0,t_avg[usec],0.34,0.33,0.34,0.33666666666666667
allgather,Unenc,2,2,t_avg[usec],99.07,113.36,114.3,108.91
allgather,Unenc,2,4,t_avg[usec],94.04,114.16,114.33,107.51
allgather,Unenc,2,8,t_avg[usec],94.34,114.44,114.28,107.68666666666667
allgather,Unenc,2,16,t_avg[usec],94.88,113.54,114.05,107.49
allgather,Unenc,2,32,t_avg[usec],107.27,112.84,114.69,111.6
allgather,Unenc,2,64,t_avg[usec],106.56,107.3,113.17,109.01
allgather,Unenc,2,128,t_avg[usec],98.05,110.37,101.18,103.2
allgather,Unenc,2,256,t_avg[usec],116.7,106.01,106.04,109.58333333333334
allgather,Unenc,2,512,t_avg[usec],111.72,108.89,131.94,117.51666666666667
allgather,Unenc,2,1024,t_avg[usec],122.15,126.21,125.82,124.72666666666666
allgather,Unenc,2,2048,t_avg[usec],157.06,154.35,154.67,155.35999999999999
allgather,Unenc,2,4096,t_avg[usec],165.74,162.28,167.38,165.13333333333333
allgather,Unenc,2,8192,t_avg[usec],205.89,199.05,199.83,201.59
allgather,Unenc,2,16384,t_avg[usec],282.99,276.3,276.36,278.55
allgather,Unenc,2,32768,t_avg[usec],423.83,420.51,421.51,421.95
allgather,Unenc,2,65536,t_avg[usec],1261.76,1247.63,1249.1,1252.83
allgather,Unenc,2,131072,t_avg[usec],2113.11,2105.63,2106.5,2108.4133333333334
allgather,Unenc,2,262144,t_avg[usec],4411.64,4390.73,4392.26,4398.21
allgather,Unenc,2,524288,t_avg[usec],8757.07,8758.98,8746.34,8754.13
allgather,Unenc,2,1048576,t_avg[usec],17808.04,17793.16,17789.21,17796.803333333333
allgather,Unenc,2,2097152,t_avg[usec],33470.37,35863.03,35864.29,35065.89666666667
allgather,Unenc,2,4194304,t_avg[usec],72281.87,72311.68,72258.29,72283.94666666666
allgather,Unenc,4,0,t_avg[usec],0.36,0.35,0.35,0.35333333333333333
allgather,Unenc,4,2,t_avg[usec],250.37,229.33,237.24,238.98000000000002
allgather,Unenc,4,4,t_avg[usec],235.35,236.94,239.72,237.33666666666667
allgather,Unenc,4,8,t_avg[usec],236.72,234.08,237.77,236.19
allgather,Unenc,4,16,t_avg[usec],237.27,231.23,237.37,235.29
allgather,Unenc,4,32,t_avg[usec],242.12,233.49,235.8,237.13666666666668
allgather,Unenc,4,64,t_avg[usec],240.5,237.35,237.32,238.39
allgather,Unenc,4,128,t_avg[usec],244.43,237.91,243.27,241.87
allgather,Unenc,4,256,t_avg[usec],244.83,235.11,241.47,240.47
allgather,Unenc,4,512,t_avg[usec],244.76,236.33,245.62,242.23666666666668
allgather,Unenc,4,1024,t_avg[usec],260.24,257.84,267.81,261.9633333333333
allgather,Unenc,4,2048,t_avg[usec],308.83,307.97,308.13,308.31
allgather,Unenc,4,4096,t_avg[usec],328.54,328.49,337.43,331.4866666666667
allgather,Unenc,4,8192,t_avg[usec],386.7,394.73,396.99,392.8066666666667
allgather,Unenc,4,16384,t_avg[usec],532.82,532.23,553.25,539.4333333333334
allgather,Unenc,4,32768,t_avg[usec],1304.34,1288.25,1319.15,1303.9133333333334
allgather,Unenc,4,65536,t_avg[usec],2924.41,2899.55,2941.98,2921.98
allgather,Unenc,4,131072,t_avg[usec],5011.31,5001.34,4992.01,5001.553333333333
allgather,Unenc,4,262144,t_avg[usec],9356.29,9558.54,9886.5,9600.443333333335
allgather,Unenc,4,524288,t_avg[usec],18738.95,19305.54,15537.69,17860.72666666667
allgather,Unenc,4,1048576,t_avg[usec],30835.02,30798.56,30813.21,30815.596666666668
allgather,Unenc,4,2097152,t_avg[usec],62351.72,62454.28,62460.06,62422.02
allgather,Unenc,4,4194304,t_avg[usec],128824.1,128807.46,129092.9,128908.15333333334
allgather,Unenc,8,0,t_avg[usec],0.29,0.29,0.29,0.29
allgather,Unenc,8,2,t_avg[usec],387.8,380.82,383.46,384.02666666666664
allgather,Unenc,8,4,t_avg[usec],381.01,380.21,382.15,381.12333333333333
allgather,Unenc,8,8,t_avg[usec],378.04,376.62,382.45,379.0366666666667
allgather,Unenc,8,16,t_avg[usec],390.85,389.49,389.81,390.05
allgather,Unenc,8,32,t_avg[usec],387.59,391.31,385.96,388.28666666666663
allgather,Unenc,8,64,t_avg[usec],394.85,389.25,390.41,391.50333333333333
allgather,Unenc,8,128,t_avg[usec],403.78,398.36,398.99,400.37666666666667
allgather,Unenc,8,256,t_avg[usec],408.93,407.55,410.78,409.08666666666664
allgather,Unenc,8,512,t_avg[usec],419.16,419.65,424.83,421.2133333333333
allgather,Unenc,8,1024,t_avg[usec],437.0,441.47,443.42,440.63
allgather,Unenc,8,2048,t_avg[usec],498.59,499.41,498.84,498.94666666666666
allgather,Unenc,8,4096,t_avg[usec],607.2,623.36,612.37,614.3100000000001
allgather,Unenc,8,8192,t_avg[usec],678.2,679.36,681.6,679.72
allgather,Unenc,8,16384,t_avg[usec],1019.45,1018.59,1018.5,1018.8466666666667
allgather,Unenc,8,32768,t_avg[usec],2425.17,2439.64,2428.1,2430.97
allgather,Unenc,8,65536,t_avg[usec],4235.1,4234.23,4215.66,4228.33
allgather,Unenc,8,131072,t_avg[usec],7734.24,7749.56,7857.67,7780.49
allgather,Unenc,8,262144,t_avg[usec],14790.39,14758.45,17278.58,15609.140000000001
allgather,Unenc,8,524288,t_avg[usec],30021.52,30129.71,32896.32,31015.85
allgather,Unenc,8,1048576,t_avg[usec],61571.64,63134.49,60202.4,61636.176666666666
allgather,Unenc,8,2097152,t_avg[usec],139878.12,145506.52,137300.97,140895.20333333334
allgather,Unenc,8,4194304,t_avg[usec],318757.27,306538.31,309403.69,311566.42333333334
