benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allreduce,Unenc,2,0,t_avg[usec],0.36,0.35,0.35,0.35333333333333333
allreduce,Unenc,2,4,t_avg[usec],113.42,111.91,114.3,113.21
allreduce,Unenc,2,8,t_avg[usec],112.3,112.79,112.86,112.65
allreduce,Unenc,2,16,t_avg[usec],113.1,112.63,112.24,112.65666666666667
allreduce,Unenc,2,32,t_avg[usec],113.56,112.3,112.04,112.63333333333334
allreduce,Unenc,2,64,t_avg[usec],110.46,99.05,110.32,106.61
allreduce,Unenc,2,128,t_avg[usec],111.34,111.09,107.03,109.82000000000001
allreduce,Unenc,2,256,t_avg[usec],105.67,105.85,105.91,105.81
allreduce,Unenc,2,512,t_avg[usec],129.68,129.43,127.87,128.99333333333334
allreduce,Unenc,2,1024,t_avg[usec],125.17,126.26,125.81,125.74666666666667
allreduce,Unenc,2,2048,t_avg[usec],155.07,156.78,165.29,159.04666666666665
allreduce,Unenc,2,4096,t_avg[usec],167.9,168.92,166.54,167.78666666666666
allreduce,Unenc,2,8192,t_avg[usec],200.73,204.25,200.15,201.71
allreduce,Unenc,2,16384,t_avg[usec],395.85,396.48,396.93,396.42
allreduce,Unenc,2,32768,t_avg[usec],555.29,555.72,556.42,555.81
allreduce,Unenc,2,65536,t_avg[usec],843.38,839.72,846.32,843.14
allreduce,Unenc,2,131072,t_avg[usec],1802.01,1827.76,1787.75,1805.84
allreduce,Unenc,2,262144,t_avg[usec],3099.76,3101.42,3158.26,3119.8133333333335
allreduce,Unenc,2,524288,t_avg[usec],6407.51,6484.53,6445.21,6445.75
allreduce,Unenc,2,1048576,t_avg[usec],10800.45,11139.9,10901.65,10947.333333333334
allreduce,Unenc,2,2097152,t_avg[usec],21153.59,20378.14,20370.43,20634.053333333333
allreduce,Unenc,2,4194304,t_avg[usec],45429.02,42111.99,43719.9,43753.636666666665
allreduce,Unenc,4,0,t_avg[usec],0.37,0.37,0.36,0.36666666666666664
allreduce,Unenc,4,4,t_avg[usec],246.15,230.63,251.38,242.72
allreduce,Unenc,4,8,t_avg[usec],246.16,230.86,251.36,242.79333333333335
allreduce,Unenc,4,16,t_avg[usec],241.21,229.77,238.0,236.32666666666668
allreduce,Unenc,4,32,t_avg[usec],233.57,232.01,245.92,237.16666666666666
allreduce,Unenc,4,64,t_avg[usec],244.78,238.3,244.62,242.56666666666666
allreduce,Unenc,4,128,t_avg[usec],238.25,238.71,243.95,240.30333333333334
allreduce,Unenc,4,256,t_avg[usec],248.85,240.07,241.75,243.55666666666667
allreduce,Unenc,4,512,t_avg[usec],251.85,257.42,246.98,252.08333333333334
allreduce,Unenc,4,1024,t_avg[usec],271.68,266.41,244.93,261.00666666666666
allreduce,Unenc,4,2048,t_avg[usec],303.49,304.38,301.61,303.16
allreduce,Unenc,4,4096,t_avg[usec],313.6,316.48,422.33,350.80333333333334
allreduce,Unenc,4,8192,t_avg[usec],357.57,357.51,369.94,361.67333333333335
allreduce,Unenc,4,16384,t_avg[usec],865.55,840.95,843.73,850.0766666666667
allreduce,Unenc,4,32768,t_avg[usec],975.32,969.23,973.92,972.8233333333334
allreduce,Unenc,4,65536,t_avg[usec],1254.74,1255.54,1255.76,1255.3466666666666
allreduce,Unenc,4,131072,t_avg[usec],1960.5,1949.81,1993.05,1967.7866666666666
allreduce,Unenc,4,262144,t_avg[usec],5155.0,5109.92,5325.44,5196.786666666667
allreduce,Unenc,4,524288,t_avg[usec],9502.66,9505.73,9382.36,9463.583333333334
allreduce,Unenc,4,1048576,t_avg[usec],16164.92,16234.89,16805.35,16401.72
allreduce,Unenc,4,2097152,t_avg[usec],30604.89,30743.26,31049.48,30799.21
allreduce,Unenc,4,4194304,t_avg[usec],60315.58,60349.04,60136.6,60267.073333333334
allreduce,Unenc,8,0,t_avg[usec],0.29,0.31,0.3,0.3
allreduce,Unenc,8,4,t_avg[usec],382.6,391.93,384.21,386.24666666666667
allreduce,Unenc,8,8,t_avg[usec],383.86,377.44,377.97,379.75666666666666
allreduce,Unenc,8,16,t_avg[usec],382.36,379.41,383.5,381.75666666666666
allreduce,Unenc,8,32,t_avg[usec],392.36,387.85,390.95,390.38666666666666
allreduce,Unenc,8,64,t_avg[usec],392.3,379.42,380.85,384.19
allreduce,Unenc,8,128,t_avg[usec],396.96,390.79,386.48,391.41
allreduce,Unenc,8,256,t_avg[usec],407.13,400.06,392.59,399.9266666666667
allreduce,Unenc,8,512,t_avg[usec],406.33,407.05,404.83,406.07
allreduce,Unenc,8,1024,t_avg[usec],424.47,430.97,425.82,427.0866666666667
allreduce,Unenc,8,2048,t_avg[usec],463.55,462.75,464.51,463.60333333333335
allreduce,Unenc,8,4096,t_avg[usec],478.09,471.19,475.82,475.0333333333333
allreduce,Unenc,8,8192,t_avg[usec],548.59,543.21,544.56,545.4533333333334
allreduce,Unenc,8,16384,t_avg[usec],1643.31,1630.33,1596.15,1623.2633333333333
allreduce,Unenc,8,32768,t_avg[usec],1778.49,1750.2,1734.07,1754.2533333333333
allreduce,Unenc,8,65536,t_avg[usec],1981.44,1972.06,2011.81,1988.4366666666667
allreduce,Unenc,8,131072,t_avg[usec],2329.09,2363.5,2355.87,2349.4866666666667
allreduce,Unenc,8,262144,t_avg[usec],3996.88,4001.25,4021.99,4006.7066666666665
allreduce,Unenc,8,524288,t_avg[usec],10952.84,10972.51,10973.35,10966.233333333334
allreduce,Unenc,8,1048576,t_avg[usec],19278.59,19380.21,19583.92,19414.239999999998
allreduce,Unenc,8,2097152,t_avg[usec],35532.62,35530.17,36051.23,35704.67333333333
allreduce,Unenc,8,4194304,t_avg[usec],68284.52,68561.44,68537.39,68461.11666666667
