benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
gather,Unenc,2,0,t_avg[usec],0.35,0.37,0.34,0.35333333333333333
gather,Unenc,2,2,t_avg[usec],94.53,93.79,94.17,94.16333333333334
gather,Unenc,2,4,t_avg[usec],94.66,94.32,94.14,94.37333333333333
gather,Unenc,2,8,t_avg[usec],94.59,94.02,94.5,94.37
gather,Unenc,2,16,t_avg[usec],94.81,94.29,94.98,94.69333333333334
gather,Unenc,2,32,t_avg[usec],95.69,94.92,95.29,95.3
gather,Unenc,2,64,t_avg[usec],95.56,95.9,95.1,95.52
gather,Unenc,2,128,t_avg[usec],95.09,95.49,95.21,95.26333333333334
gather,Unenc,2,256,t_avg[usec],98.61,98.81,98.15,98.52333333333334
gather,Unenc,2,512,t_avg[usec],100.21,100.61,100.53,100.45
gather,Unenc,2,1024,t_avg[usec],107.16,107.48,106.84,107.16
gather,Unenc,2,2048,t_avg[usec],122.95,122.86,123.09,122.96666666666667
gather,Unenc,2,4096,t_avg[usec],124.12,124.41,124.37,124.3
gather,Unenc,2,8192,t_avg[usec],167.22,167.16,166.11,166.83
gather,Unenc,2,16384,t_avg[usec],202.42,200.47,199.44,200.77666666666667
gather,Unenc,2,32768,t_avg[usec],278.37,276.6,278.54,277.8366666666667
gather,Unenc,2,65536,t_avg[usec],423.43,419.13,420.34,420.96666666666664
gather,Unenc,2,131072,t_avg[usec],1075.14,1068.71,1078.79,1074.2133333333334
gather,Unenc,2,262144,t_avg[usec],1649.95,1648.18,1651.92,1650.0166666666667
gather,Unenc,2,524288,t_avg[usec],3799.41,3793.6,3801.73,3798.2466666666664
gather,Unenc,2,1048576,t_avg[usec],8713.04,8711.38,8710.18,8711.533333333333
gather,Unenc,2,2097152,t_avg[usec],17656.87,17626.67,17644.55,17642.696666666667
gather,Unenc,2,4194304,t_avg[usec],35576.95,35617.94,35578.5,35591.13
gather,Unenc,4,0,t_avg[usec],0.36,0.35,0.34,0.35
gather,Unenc,4,2,t_avg[usec],62.91,62.85,61.43,62.39666666666667
gather,Unenc,4,4,t_avg[usec],63.13,63.29,61.5,62.64
gather,Unenc,4,8,t_avg[usec],62.79,63.32,61.44,62.516666666666666
gather,Unenc,4,16,t_avg[usec],62.99,63.65,61.69,62.776666666666664
gather,Unenc,4,32,t_avg[usec],62.94,63.26,61.95,62.71666666666667
gather,Unenc,4,64,t_avg[usec],63.17,63.6,61.85,62.873333333333335
gather,Unenc,4,128,t_avg[usec],63.51,64.48,62.13,63.373333333333335
gather,Unenc,4,256,t_avg[usec],65.87,67.73,63.32,65.64
gather,Unenc,4,512,t_avg[usec],69.28,68.76,67.71,68.58333333333333
gather,Unenc,4,1024,t_avg[usec],74.56,75.65,76.66,75.62333333333333
gather,Unenc,4,2048,t_avg[usec],104.31,101.08,102.11,102.5
gather,Unenc,4,4096,t_avg[usec],107.84,107.66,106.49,107.33
gather,Unenc,4,8192,t_avg[usec],417.15,418.46,417.58,417.72999999999996
gather,Unenc,4,16384,t_avg[usec],435.97,433.89,433.99,434.6166666666667
gather,Unenc,4,32768,t_avg[usec],535.48,525.94,531.8,531.0733333333334
gather,Unenc,4,65536,t_avg[usec],817.39,812.61,815.31,815.1033333333334
gather,Unenc,4,131072,t_avg[usec],2356.97,2336.24,2362.65,2351.9533333333334
