benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allgatherv,Enc,8,262144,t_avg[usec],15082.74,15109.47,15354.66,15182.289999999999
allgatherv,Enc,8,524288,t_avg[usec],30106.55,30455.91,30434.78,30332.413333333334
allgatherv,Enc,8,1048576,t_avg[usec],62628.35,63526.14,62867.42,63007.30333333333
allgatherv,Enc,8,2097152,t_avg[usec],151781.0,146149.83,151102.18,149677.66999999998
allgatherv,Enc,8,4194304,t_avg[usec],318306.88,317014.88,311272.71,315531.49
allgatherv,Unenc,2,0,t_avg[usec],0.3,0.34,0.34,0.32666666666666666
allgatherv,Unenc,2,2,t_avg[usec],112.43,113.37,107.17,110.99000000000001
allgatherv,Unenc,2,4,t_avg[usec],112.54,99.06,107.79,106.46333333333334
allgatherv,Unenc,2,8,t_avg[usec],112.4,112.29,107.43,110.70666666666668
allgatherv,Unenc,2,16,t_avg[usec],98.01,112.26,107.54,105.93666666666667
allgatherv,Unenc,2,32,t_avg[usec],112.88,112.22,106.92,110.67333333333333
allgatherv,Unenc,2,64,t_avg[usec],111.02,99.85,106.24,105.70333333333333
allgatherv,Unenc,2,128,t_avg[usec],100.98,101.5,102.43,101.63666666666667
allgatherv,Unenc,2,256,t_avg[usec],105.99,105.56,104.59,105.38
allgatherv,Unenc,2,512,t_avg[usec],130.57,113.59,117.69,120.61666666666666
allgatherv,Unenc,2,1024,t_avg[usec],125.24,126.8,129.89,127.30999999999999
allgatherv,Unenc,2,2048,t_avg[usec],153.73,155.36,154.8,154.63
allgatherv,Unenc,2,4096,t_avg[usec],168.59,179.86,185.68,178.04333333333335
allgatherv,Unenc,2,8192,t_avg[usec],199.96,199.6,202.32,200.62666666666667
allgatherv,Unenc,2,16384,t_avg[usec],277.26,275.8,274.44,275.8333333333333
allgatherv,Unenc,2,32768,t_avg[usec],421.06,422.71,420.88,421.55
allgatherv,Unenc,2,65536,t_avg[usec],1250.59,1260.22,1253.36,1254.7233333333334
allgatherv,Unenc,2,131072,t_avg[usec],2108.09,2107.81,2103.75,2106.55
allgatherv,Unenc,2,262144,t_avg[usec],4401.07,4398.15,4383.42,4394.213333333333
allgatherv,Unenc,2,524288,t_avg[usec],8751.38,8753.01,8736.08,8746.823333333334
allgatherv,Unenc,2,1048576,t_avg[usec],17792.93,17796.55,17812.72,17800.733333333334
allgatherv,Unenc,2,2097152,t_avg[usec],35881.48,35891.61,35977.51,35916.86666666667
allgatherv,Unenc,2,4194304,t_avg[usec],72292.72,72304.34,72411.86,72336.30666666667
allgatherv,Unenc,4,0,t_avg[usec],0.36,0.35,0.35,0.35333333333333333
allgatherv,Unenc,4,2,t_avg[usec],240.03,237.99,239.6,239.20666666666668
allgatherv,Unenc,4,4,t_avg[usec],240.7,238.36,238.15,239.07
allgatherv,Unenc,4,8,t_avg[usec],240.04,237.99,239.05,239.02666666666667
allgatherv,Unenc,4,16,t_avg[usec],238.91,238.31,239.37,238.86333333333334
allgatherv,Unenc,4,32,t_avg[usec],240.03,239.36,239.55,239.64666666666668
allgatherv,Unenc,4,64,t_avg[usec],243.5,240.33,241.35,241.72666666666666
allgatherv,Unenc,4,128,t_avg[usec],234.63,241.94,242.57,239.71333333333334
allgatherv,Unenc,4,256,t_avg[usec],250.0,239.86,243.75,244.53666666666666
allgatherv,Unenc,4,512,t_avg[usec],251.97,247.22,248.86,249.35
allgatherv,Unenc,4,1024,t_avg[usec],276.73,272.15,273.0,273.96
allgatherv,Unenc,4,2048,t_avg[usec],309.52,306.43,306.73,307.56
allgatherv,Unenc,4,4096,t_avg[usec],331.6,325.08,322.8,326.49333333333334
allgatherv,Unenc,4,8192,t_avg[usec],411.1,410.89,412.3,411.43
allgatherv,Unenc,4,16384,t_avg[usec],543.09,534.81,531.9,536.6
allgatherv,Unenc,4,32768,t_avg[usec],1309.48,1294.19,1305.53,1303.0666666666666
allgatherv,Unenc,4,65536,t_avg[usec],2899.52,2878.45,2891.91,2889.96
allgatherv,Unenc,4,131072,t_avg[usec],5259.06,5281.62,5270.18,5270.286666666667
allgatherv,Unenc,4,262144,t_avg[usec],9497.99,10047.68,9839.03,9794.9
