benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
alltoall,Enc,8,524288,t_avg[usec],76120.21,75812.83,75279.95,75737.66333333333
alltoall,Enc,8,1048576,t_avg[usec],154805.9,153773.75,152212.14,153597.26333333334
alltoall,Enc,8,2097152,t_avg[usec],308921.0,306315.12,297450.74,304228.9533333333
alltoall,Enc,8,4194304,t_avg[usec],603317.19,600379.79,592603.49,598766.8233333334
alltoall,Unenc,2,0,t_avg[usec],0.3,0.32,0.37,0.33
alltoall,Unenc,2,2,t_avg[usec],97.04,112.39,105.03,104.82000000000001
alltoall,Unenc,2,4,t_avg[usec],114.19,113.62,105.44,111.08333333333333
alltoall,Unenc,2,8,t_avg[usec],113.6,112.36,103.97,109.97666666666666
alltoall,Unenc,2,16,t_avg[usec],113.02,113.3,104.98,110.43333333333334
alltoall,Unenc,2,32,t_avg[usec],113.2,113.23,105.66,110.69666666666667
alltoall,Unenc,2,64,t_avg[usec],107.74,109.77,104.81,107.44
alltoall,Unenc,2,128,t_avg[usec],109.93,111.76,104.49,108.72666666666667
alltoall,Unenc,2,256,t_avg[usec],106.13,105.62,107.05,106.26666666666667
alltoall,Unenc,2,512,t_avg[usec],131.84,129.48,110.32,123.88
alltoall,Unenc,2,1024,t_avg[usec],126.51,126.12,125.9,126.17666666666668
alltoall,Unenc,2,2048,t_avg[usec],155.72,156.91,157.56,156.73
alltoall,Unenc,2,4096,t_avg[usec],176.73,170.11,166.5,171.11333333333334
alltoall,Unenc,2,8192,t_avg[usec],201.26,199.51,202.97,201.24666666666667
alltoall,Unenc,2,16384,t_avg[usec],279.69,277.52,280.39,279.2
alltoall,Unenc,2,32768,t_avg[usec],423.25,425.71,425.45,424.80333333333334
alltoall,Unenc,2,65536,t_avg[usec],1173.03,1241.48,1261.0,1225.17
alltoall,Unenc,2,131072,t_avg[usec],2116.91,2116.08,2115.16,2116.0499999999997
alltoall,Unenc,2,262144,t_avg[usec],4472.47,4412.33,4407.27,4430.6900000000005
alltoall,Unenc,2,524288,t_avg[usec],8766.95,8775.36,8765.79,8769.366666666667
alltoall,Unenc,2,1048576,t_avg[usec],17836.42,17837.84,17844.11,17839.456666666665
alltoall,Unenc,2,2097152,t_avg[usec],35960.67,35967.92,35966.37,35964.986666666664
alltoall,Unenc,2,4194304,t_avg[usec],72383.64,55884.91,72410.15,66892.9
alltoall,Unenc,4,0,t_avg[usec],0.35,0.34,0.35,0.3466666666666667
alltoall,Unenc,4,2,t_avg[usec],202.0,196.98,204.64,201.20666666666665
alltoall,Unenc,4,4,t_avg[usec],204.55,197.89,204.19,202.21
alltoall,Unenc,4,8,t_avg[usec],200.23,201.17,202.37,201.25666666666666
alltoall,Unenc,4,16,t_avg[usec],201.38,200.39,205.55,202.44
alltoall,Unenc,4,32,t_avg[usec],202.43,200.95,202.48,201.95333333333332
alltoall,Unenc,4,64,t_avg[usec],203.25,207.66,204.93,205.28
alltoall,Unenc,4,128,t_avg[usec],212.49,206.35,210.65,209.83
alltoall,Unenc,4,256,t_avg[usec],221.44,220.75,209.61,217.26666666666668
alltoall,Unenc,4,512,t_avg[usec],227.58,227.0,217.11,223.89666666666668
alltoall,Unenc,4,1024,t_avg[usec],235.7,236.73,249.87,240.76666666666665
alltoall,Unenc,4,2048,t_avg[usec],265.64,262.3,267.27,265.07
alltoall,Unenc,4,4096,t_avg[usec],429.52,423.93,429.8,427.75
alltoall,Unenc,4,8192,t_avg[usec],511.67,508.35,511.19,510.40333333333336
alltoall,Unenc,4,16384,t_avg[usec],664.22,657.35,659.59,660.3866666666667
alltoall,Unenc,4,32768,t_avg[usec],1010.04,1013.85,1019.17,1014.3533333333334
alltoall,Unenc,4,65536,t_avg[usec],3075.66,3054.93,3063.81,3064.7999999999997
alltoall,Unenc,4,131072,t_avg[usec],5579.31,5561.27,5506.09,5548.89
alltoall,Unenc,4,262144,t_avg[usec],9659.42,9668.29,9616.35,9648.02
alltoall,Unenc,4,524288,t_avg[usec],18477.14,18491.14,18504.72,18491.0
alltoall,Unenc,4,1048576,t_avg[usec],36857.1,36656.66,36852.47,36788.74333333333
alltoall,Unenc,4,2097152,t_avg[usec],73087.12,73111.89,73291.0,73163.33666666667
alltoall,Unenc,4,4194304,t_avg[usec],146696.54,146050.73,146639.36,146462.21
alltoall,Unenc,8,0,t_avg[usec],0.3,0.29,0.28,0.29
alltoall,Unenc,8,2,t_avg[usec],378.48,381.35,387.16,382.33000000000004
alltoall,Unenc,8,4,t_avg[usec],379.16,381.53,389.82,383.50333333333333
alltoall,Unenc,8,8,t_avg[usec],379.41,382.28,389.8,383.83
alltoall,Unenc,8,16,t_avg[usec],378.88,380.6,390.82,383.43333333333334
alltoall,Unenc,8,32,t_avg[usec],379.85,381.44,388.7,383.33
alltoall,Unenc,8,64,t_avg[usec],380.82,382.06,391.32,384.73333333333335
alltoall,Unenc,8,128,t_avg[usec],382.35,383.41,392.79,386.18333333333334
alltoall,Unenc,8,256,t_avg[usec],387.95,390.58,397.41,391.98
alltoall,Unenc,8,512,t_avg[usec],395.35,397.7,403.87,398.97333333333336
alltoall,Unenc,8,1024,t_avg[usec],409.65,410.06,416.93,412.2133333333333
alltoall,Unenc,8,2048,t_avg[usec],470.6,432.08,441.64,448.1066666666667
alltoall,Unenc,8,4096,t_avg[usec],1087.12,1082.92,1081.78,1083.94
alltoall,Unenc,8,8192,t_avg[usec],1401.97,1395.74,1399.8,1399.17
alltoall,Unenc,8,16384,t_avg[usec],2261.78,2264.6,2278.77,2268.383333333333
alltoall,Unenc,8,32768,t_avg[usec],4231.69,4222.04,4231.27,4228.333333333333
alltoall,Unenc,8,65536,t_avg[usec],10413.22,10442.73,10441.65,10432.533333333333
alltoall,Unenc,8,131072,t_avg[usec],19956.71,19478.99,19738.71,19724.803333333333
alltoall,Unenc,8,262144,t_avg[usec],37590.02,37242.25,37410.61,37414.293333333335
alltoall,Unenc,8,524288,t_avg[usec],73927.73,73112.91,73209.07,73416.57
alltoall,Unenc,8,1048576,t_avg[usec],151904.46,149294.64,150094.31,150431.13666666666
alltoall,Unenc,8,2097152,t_avg[usec],298613.23,290650.28,301737.48,297000.33
alltoall,Unenc,8,4194304,t_avg[usec],572388.9,581353.18,573466.38,575736.1533333333
