benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
scatterv,Enc,8,1048576,t_avg[usec],28389.21,28558.84,28405.3,28451.116666666665
scatterv,Enc,8,2097152,t_avg[usec],57335.89,57420.47,57406.38,57387.58
scatterv,Enc,8,4194304,t_avg[usec],116814.21,116819.33,116508.34,116713.96
scatterv,Unenc,2,0,t_avg[usec],0.58,0.58,0.57,0.5766666666666667
scatterv,Unenc,2,2,t_avg[usec],111.44,112.51,112.04,111.99666666666667
scatterv,Unenc,2,4,t_avg[usec],112.15,111.78,111.7,111.87666666666667
scatterv,Unenc,2,8,t_avg[usec],111.93,111.51,112.26,111.9
scatterv,Unenc,2,16,t_avg[usec],112.57,112.4,112.3,112.42333333333333
scatterv,Unenc,2,32,t_avg[usec],111.59,112.15,110.76,111.5
scatterv,Unenc,2,64,t_avg[usec],110.77,110.58,109.88,110.41
scatterv,Unenc,2,128,t_avg[usec],108.5,106.82,109.12,108.14666666666666
scatterv,Unenc,2,256,t_avg[usec],104.26,103.72,104.09,104.02333333333334
scatterv,Unenc,2,512,t_avg[usec],109.7,110.06,109.76,109.84
scatterv,Unenc,2,1024,t_avg[usec],115.23,114.7,114.69,114.87333333333333
scatterv,Unenc,2,2048,t_avg[usec],127.01,126.02,126.94,126.65666666666667
scatterv,Unenc,2,4096,t_avg[usec],131.14,131.85,130.8,131.26333333333332
scatterv,Unenc,2,8192,t_avg[usec],151.63,150.81,151.35,151.26333333333332
scatterv,Unenc,2,16384,t_avg[usec],189.88,192.12,190.43,190.81
scatterv,Unenc,2,32768,t_avg[usec],267.49,266.16,268.4,267.35
scatterv,Unenc,2,65536,t_avg[usec],630.12,631.31,633.18,631.5366666666666
scatterv,Unenc,2,131072,t_avg[usec],927.7,926.59,928.9,927.73
scatterv,Unenc,2,262144,t_avg[usec],2066.61,2069.61,2072.39,2069.536666666667
scatterv,Unenc,2,524288,t_avg[usec],4178.71,4183.24,4183.24,4181.73
scatterv,Unenc,2,1048576,t_avg[usec],8718.03,8717.58,8730.16,8721.923333333334
scatterv,Unenc,2,2097152,t_avg[usec],17804.53,17818.44,17806.92,17809.963333333333
scatterv,Unenc,2,4194304,t_avg[usec],36194.13,36188.59,36187.73,36190.15
scatterv,Unenc,4,0,t_avg[usec],0.69,0.7,0.65,0.6799999999999999
scatterv,Unenc,4,2,t_avg[usec],135.4,126.17,127.57,129.71333333333334
scatterv,Unenc,4,4,t_avg[usec],133.61,127.6,127.4,129.53666666666666
scatterv,Unenc,4,8,t_avg[usec],129.81,125.56,126.9,127.42333333333333
scatterv,Unenc,4,16,t_avg[usec],132.8,126.08,128.07,128.98333333333335
scatterv,Unenc,4,32,t_avg[usec],128.2,127.06,129.53,128.26333333333332
scatterv,Unenc,4,64,t_avg[usec],131.82,126.2,128.76,128.92666666666668
scatterv,Unenc,4,128,t_avg[usec],133.32,127.15,131.97,130.81333333333333
scatterv,Unenc,4,256,t_avg[usec],146.19,134.61,133.7,138.16666666666666
scatterv,Unenc,4,512,t_avg[usec],152.52,146.16,144.91,147.86333333333334
scatterv,Unenc,4,1024,t_avg[usec],167.63,153.66,154.44,158.57666666666665
scatterv,Unenc,4,2048,t_avg[usec],195.25,182.82,181.76,186.60999999999999
scatterv,Unenc,4,4096,t_avg[usec],250.91,238.21,230.35,239.82333333333332
scatterv,Unenc,4,8192,t_avg[usec],316.91,319.65,319.62,318.7266666666667
scatterv,Unenc,4,16384,t_avg[usec],400.63,400.04,401.91,400.86
scatterv,Unenc,4,32768,t_avg[usec],616.24,615.73,619.13,617.0333333333333
scatterv,Unenc,4,65536,t_avg[usec],1808.75,1807.85,1811.24,1809.28
scatterv,Unenc,4,131072,t_avg[usec],2874.21,2912.65,2891.13,2892.6633333333334
scatterv,Unenc,4,262144,t_avg[usec],5288.08,5287.05,5286.68,5287.27
scatterv,Unenc,4,524288,t_avg[usec],10192.28,10198.42,10203.18,10197.960000000001
scatterv,Unenc,4,1048576,t_avg[usec],20547.08,20583.76,20585.53,20572.123333333333
scatterv,Unenc,4,2097152,t_avg[usec],40992.23,40928.61,40929.14,40949.99333333333
scatterv,Unenc,4,4194304,t_avg[usec],81349.79,81466.82,81454.52,81423.71
scatterv,Unenc,8,0,t_avg[usec],0.78,0.83,0.76,0.79
scatterv,Unenc,8,2,t_avg[usec],215.84,211.39,211.85,213.02666666666667
scatterv,Unenc,8,4,t_avg[usec],216.61,212.09,211.2,213.3
scatterv,Unenc,8,8,t_avg[usec],218.52,210.81,213.67,214.33333333333334
scatterv,Unenc,8,16,t_avg[usec],216.78,212.53,212.89,214.06666666666666
scatterv,Unenc,8,32,t_avg[usec],216.52,212.55,213.59,214.22
scatterv,Unenc,8,64,t_avg[usec],217.97,212.44,213.88,214.76333333333332
scatterv,Unenc,8,128,t_avg[usec],218.11,213.69,215.45,215.75
scatterv,Unenc,8,256,t_avg[usec],222.73,215.55,216.45,218.24333333333334
scatterv,Unenc,8,512,t_avg[usec],222.04,220.2,221.06,221.1
scatterv,Unenc,8,1024,t_avg[usec],230.38,223.43,226.61,226.80666666666667
scatterv,Unenc,8,2048,t_avg[usec],240.52,232.08,234.19,235.59666666666666
scatterv,Unenc,8,4096,t_avg[usec],243.77,232.01,233.8,236.52666666666667
scatterv,Unenc,8,8192,t_avg[usec],290.78,288.39,289.59,289.58666666666664
scatterv,Unenc,8,16384,t_avg[usec],335.4,330.47,332.34,332.7366666666667
scatterv,Unenc,8,32768,t_avg[usec],485.47,485.13,485.09,485.23
scatterv,Unenc,8,65536,t_avg[usec],2453.11,2443.64,2454.21,2450.32
scatterv,Unenc,8,131072,t_avg[usec],3564.37,3607.54,3592.12,3588.0099999999998
scatterv,Unenc,8,262144,t_avg[usec],6703.32,6681.24,6712.15,6698.903333333333
scatterv,Unenc,8,524288,t_avg[usec],12977.08,12901.98,13024.23,12967.763333333332
scatterv,Unenc,8,1048576,t_avg[usec],25957.88,25904.01,26060.93,25974.273333333334
scatterv,Unenc,8,2097152,t_avg[usec],52167.98,52136.7,52296.83,52200.503333333334
scatterv,Unenc,8,4194304,t_avg[usec],106135.0,106258.36,106505.7,106299.68666666666
