benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
reduce,Unenc,2,8,t_avg[usec],91.71,94.73,92.42,92.95333333333333
reduce,Unenc,2,16,t_avg[usec],91.53,94.71,93.83,93.35666666666667
reduce,Unenc,2,32,t_avg[usec],91.65,95.59,96.22,94.48666666666666
reduce,Unenc,2,64,t_avg[usec],91.27,95.59,95.63,94.16333333333333
reduce,Unenc,2,128,t_avg[usec],92.61,96.11,98.02,95.58
reduce,Unenc,2,256,t_avg[usec],96.5,98.99,100.89,98.79333333333334
reduce,Unenc,2,512,t_avg[usec],101.25,100.66,101.67,101.19333333333333
reduce,Unenc,2,1024,t_avg[usec],106.88,107.43,107.37,107.22666666666667
reduce,Unenc,2,2048,t_avg[usec],123.24,123.15,123.87,123.42
reduce,Unenc,2,4096,t_avg[usec],125.61,125.58,125.27,125.48666666666666
reduce,Unenc,2,8192,t_avg[usec],142.01,146.81,147.44,145.42
reduce,Unenc,2,16384,t_avg[usec],184.09,183.89,184.64,184.20666666666665
reduce,Unenc,2,32768,t_avg[usec],259.81,259.33,259.83,259.65666666666664
reduce,Unenc,2,65536,t_avg[usec],407.57,411.67,414.57,411.27
reduce,Unenc,2,131072,t_avg[usec],1362.59,1358.5,1368.99,1363.36
reduce,Unenc,2,262144,t_avg[usec],2902.93,2899.81,2916.4,2906.38
reduce,Unenc,2,524288,t_avg[usec],5974.01,5968.18,6085.56,6009.25
reduce,Unenc,2,1048576,t_avg[usec],12161.22,12126.92,12387.74,12225.293333333333
reduce,Unenc,2,2097152,t_avg[usec],24442.02,24386.25,24945.85,24591.373333333333
reduce,Unenc,2,4194304,t_avg[usec],49108.1,49024.99,49806.4,49313.16333333333
reduce,Unenc,4,0,t_avg[usec],0.41,0.42,0.42,0.41666666666666663
reduce,Unenc,4,4,t_avg[usec],60.42,63.01,64.28,62.57
reduce,Unenc,4,8,t_avg[usec],60.59,62.82,63.92,62.443333333333335
reduce,Unenc,4,16,t_avg[usec],60.25,62.62,64.24,62.37
reduce,Unenc,4,32,t_avg[usec],60.48,62.57,64.53,62.526666666666664
