rank is 0 send time is 0.000000s
rank is 0 recv time is 0.000000s
rank is 0 isend time is 0.013435s
rank is 0 irecv time is 0.002489s
rank is 0 wait time is 0.038710s
rank is 0 wait all time is 0.006284s
rank is 0 bcast time is 0.000000s
rank is 0 alltoall time is 0.000000s
rank is 0 alltoallv time is 0.000000s
rank is 0 reduce time is 0.000000s
rank is 0 allreduce time is 0.010487s
rank is 0 all comm time is 0.071406s

rank is 1 send time is 0.000000s
rank is 1 recv time is 0.000000s
rank is 1 isend time is 0.015933s
rank is 1 irecv time is 0.002473s
rank is 1 wait time is 0.030761s
rank is 1 wait all time is 0.003059s
rank is 1 bcast time is 0.000000s
rank is 1 alltoall time is 0.000000s
rank is 1 alltoallv time is 0.000000s
rank is 1 reduce time is 0.000000s
rank is 1 allreduce time is 0.014723s
rank is 1 all comm time is 0.066950s

rank is 7 send time is 0.000000s
rank is 7 recv time is 0.000000s
rank is 7 isend time is 0.021535s
rank is 7 irecv time is 0.002295s
rank is 7 wait time is 0.025864s
rank is 7 wait all time is 0.002800s
rank is 7 bcast time is 0.000000s
rank is 7 alltoall time is 0.000000s
rank is 7 alltoallv time is 0.000000s
rank is 7 reduce time is 0.000000s
rank is 7 allreduce time is 0.028101s
rank is 7 all comm time is 0.080596s

rank is 4 send time is 0.000000s
rank is 4 recv time is 0.000000s
rank is 4 isend time is 0.017691s
rank is 4 irecv time is 0.002222s
rank is 4 wait time is 0.031014s
rank is 4 wait all time is 0.004615s
rank is 4 bcast time is 0.000000s
rank is 4 alltoall time is 0.000000s
rank is 4 alltoallv time is 0.000000s
rank is 4 reduce time is 0.000000s
rank is 4 allreduce time is 0.024971s
rank is 4 all comm time is 0.080513s

rank is 6 send time is 0.000000s
rank is 6 recv time is 0.000000s
rank is 6 isend time is 0.021936s
rank is 6 irecv time is 0.002225s
rank is 6 wait time is 0.025671s
rank is 6 wait all time is 0.002870s
rank is 6 bcast time is 0.000000s
rank is 6 alltoall time is 0.000000s
rank is 6 alltoallv time is 0.000000s
rank is 6 reduce time is 0.000000s
rank is 6 allreduce time is 0.019857s
rank is 6 all comm time is 0.072559s

rank is 5 send time is 0.000000s
rank is 5 recv time is 0.000000s
rank is 5 isend time is 0.020055s
rank is 5 irecv time is 0.002313s
rank is 5 wait time is 0.025844s
rank is 5 wait all time is 0.003458s
rank is 5 bcast time is 0.000000s
rank is 5 alltoall time is 0.000000s
rank is 5 alltoallv time is 0.000000s
rank is 5 reduce time is 0.000000s
rank is 5 allreduce time is 0.025930s
rank is 5 all comm time is 0.077600s

rank is 2 send time is 0.000000s
rank is 2 recv time is 0.000000s
rank is 2 isend time is 0.016521s
rank is 2 irecv time is 0.002205s
rank is 2 wait time is 0.032313s
rank is 2 wait all time is 0.002891s
rank is 2 bcast time is 0.000000s
rank is 2 alltoall time is 0.000000s
rank is 2 alltoallv time is 0.000000s
rank is 2 reduce time is 0.000000s
rank is 2 allreduce time is 0.024393s
rank is 2 all comm time is 0.078322s

rank is 3 send time is 0.000000s
rank is 3 recv time is 0.000000s
rank is 3 isend time is 0.017333s
rank is 3 irecv time is 0.002290s
rank is 3 wait time is 0.033694s
rank is 3 wait all time is 0.002823s
rank is 3 bcast time is 0.000000s
rank is 3 alltoall time is 0.000000s
rank is 3 alltoallv time is 0.000000s
rank is 3 reduce time is 0.000000s
rank is 3 allreduce time is 0.024858s
rank is 3 all comm time is 0.080999s
