rank is 1 send time is 0.000000s
rank is 1 recv time is 0.000000s
rank is 1 isend time is 0.019712s
rank is 1 irecv time is 0.000479s
rank is 1 wait time is 0.046623s
rank is 1 wait all time is 0.015883s
rank is 1 bcast time is 0.000000s
rank is 1 alltoall time is 0.000000s
rank is 1 alltoallv time is 0.000000s
rank is 1 reduce time is 0.000000s
rank is 1 allreduce time is 0.027444s
rank is 1 all comm time is 0.110140s


rank is 0 send time is 0.000000s
rank is 0 recv time is 0.000000s
rank is 0 isend time is 0.017733s
rank is 0 irecv time is 0.000484s
rank is 0 wait time is 0.047609s
rank is 0 wait all time is 0.016217s
rank is 0 bcast time is 0.000000s
rank is 0 alltoall time is 0.000000s
rank is 0 alltoallv time is 0.000000s
rank is 0 reduce time is 0.000000s
rank is 0 allreduce time is 0.012739s
rank is 0 all comm time is 0.094781s

rank is 3 send time is 0.000000s
rank is 3 recv time is 0.000000s
rank is 3 isend time is 0.022715s
rank is 3 irecv time is 0.000450s
rank is 3 wait time is 0.035696s
rank is 3 wait all time is 0.015904s
rank is 3 bcast time is 0.000000s
rank is 3 alltoall time is 0.000000s
rank is 3 alltoallv time is 0.000000s
rank is 3 reduce time is 0.000000s
rank is 3 allreduce time is 0.048688s
rank is 3 all comm time is 0.123453s

rank is 5 send time is 0.000000s
rank is 5 recv time is 0.000000s
rank is 5 isend time is 0.025065s
rank is 5 irecv time is 0.000381s
rank is 5 wait time is 0.037035s
rank is 5 wait all time is 0.015520s
rank is 5 bcast time is 0.000000s
rank is 5 alltoall time is 0.000000s
rank is 5 alltoallv time is 0.000000s
rank is 5 reduce time is 0.000000s
rank is 5 allreduce time is 0.054614s
rank is 5 all comm time is 0.132616s

rank is 2 send time is 0.000000s
rank is 2 recv time is 0.000000s
rank is 2 isend time is 0.021160s
rank is 2 irecv time is 0.000480s
rank is 2 wait time is 0.036858s
rank is 2 wait all time is 0.016286s
rank is 2 bcast time is 0.000000s
rank is 2 alltoall time is 0.000000s
rank is 2 alltoallv time is 0.000000s
rank is 2 reduce time is 0.000000s
rank is 2 allreduce time is 0.032637s
rank is 2 all comm time is 0.107420s

rank is 4 send time is 0.000000s
rank is 4 recv time is 0.000000s
rank is 4 isend time is 0.024514s
rank is 4 irecv time is 0.000434s
rank is 4 wait time is 0.033294s
rank is 4 wait all time is 0.016332s
rank is 4 bcast time is 0.000000s
rank is 4 alltoall time is 0.000000s
rank is 4 alltoallv time is 0.000000s
rank is 4 reduce time is 0.000000s
rank is 4 allreduce time is 0.043817s
rank is 4 all comm time is 0.118392s

rank is 6 send time is 0.000000s
rank is 6 recv time is 0.000000s
rank is 6 isend time is 0.025794s
rank is 6 irecv time is 0.000411s
rank is 6 wait time is 0.025713s
rank is 6 wait all time is 0.003106s
rank is 6 bcast time is 0.000000s
rank is 6 alltoall time is 0.000000s
rank is 6 alltoallv time is 0.000000s
rank is 6 reduce time is 0.000000s
rank is 6 allreduce time is 0.047166s
rank is 6 all comm time is 0.102190s

rank is 7 send time is 0.000000s
rank is 7 recv time is 0.000000s
rank is 7 isend time is 0.027103s
rank is 7 irecv time is 0.000322s
rank is 7 wait time is 0.027183s
rank is 7 wait all time is 0.012904s
rank is 7 bcast time is 0.000000s
rank is 7 alltoall time is 0.000000s
rank is 7 alltoallv time is 0.000000s
rank is 7 reduce time is 0.000000s
rank is 7 allreduce time is 0.055907s
rank is 7 all comm time is 0.123420s
