benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
gather,Unenc,2,0,t_avg[usec],0.03,0.03,0.03,0.03
gather,Unenc,2,2,t_avg[usec],22.23,21.95,25.3,23.16
gather,Unenc,2,4,t_avg[usec],21.77,21.84,25.49,23.03333333333333
gather,Unenc,2,8,t_avg[usec],21.79,21.35,25.58,22.906666666666666
gather,Unenc,2,16,t_avg[usec],22.04,21.06,26.03,23.043333333333333
gather,Unenc,2,32,t_avg[usec],22.06,21.05,26.07,23.06
gather,Unenc,2,64,t_avg[usec],22.37,21.61,26.85,23.61
gather,Unenc,2,128,t_avg[usec],23.83,23.21,28.81,25.28333333333333
gather,Unenc,2,256,t_avg[usec],37.2,30.99,31.6,33.263333333333335
gather,Unenc,2,512,t_avg[usec],40.3,36.63,35.59,37.50666666666667
gather,Unenc,2,1024,t_avg[usec],47.26,42.69,47.93,45.96
gather,Unenc,2,2048,t_avg[usec],62.51,56.76,62.71,60.66
gather,Unenc,2,4096,t_avg[usec],65.05,60.55,67.02,64.20666666666666
gather,Unenc,2,8192,t_avg[usec],106.78,90.64,100.87,99.43
gather,Unenc,2,16384,t_avg[usec],145.7,138.37,145.58,143.21666666666667
gather,Unenc,2,32768,t_avg[usec],216.87,214.46,217.98,216.43666666666667
gather,Unenc,2,65536,t_avg[usec],360.76,356.89,361.23,359.62666666666667
gather,Unenc,2,131072,t_avg[usec],887.18,873.36,890.11,883.55
gather,Unenc,2,262144,t_avg[usec],1451.04,1433.72,1452.26,1445.6733333333334
gather,Unenc,2,524288,t_avg[usec],3541.32,3518.57,3538.66,3532.85
gather,Unenc,2,1048576,t_avg[usec],8406.4,8387.27,8408.91,8400.86
gather,Unenc,2,2097152,t_avg[usec],17213.26,17191.44,17201.11,17201.936666666665
gather,Unenc,2,4194304,t_avg[usec],34921.3,34795.4,34831.56,34849.42
gather,Unenc,4,0,t_avg[usec],0.03,0.03,0.03,0.03
gather,Unenc,4,2,t_avg[usec],19.61,19.7,19.97,19.759999999999998
gather,Unenc,4,4,t_avg[usec],18.67,19.46,20.02,19.383333333333333
gather,Unenc,4,8,t_avg[usec],18.91,19.62,20.01,19.513333333333335
gather,Unenc,4,16,t_avg[usec],19.38,19.75,20.18,19.77
gather,Unenc,4,32,t_avg[usec],19.35,19.8,20.37,19.84
gather,Unenc,4,64,t_avg[usec],20.69,20.18,20.71,20.526666666666667
gather,Unenc,4,128,t_avg[usec],20.95,21.54,21.3,21.263333333333332
gather,Unenc,4,256,t_avg[usec],21.58,21.46,21.06,21.366666666666667
gather,Unenc,4,512,t_avg[usec],25.88,24.99,23.28,24.716666666666665
gather,Unenc,4,1024,t_avg[usec],29.33,27.66,28.26,28.416666666666668
gather,Unenc,4,2048,t_avg[usec],39.93,39.98,38.54,39.483333333333334
gather,Unenc,4,4096,t_avg[usec],50.73,50.7,49.28,50.236666666666665
gather,Unenc,4,8192,t_avg[usec],168.55,161.84,167.32,165.90333333333334
gather,Unenc,4,16384,t_avg[usec],233.82,231.53,233.82,233.05666666666667
gather,Unenc,4,32768,t_avg[usec],375.73,374.58,375.68,375.33
gather,Unenc,4,65536,t_avg[usec],659.42,658.31,658.97,658.9
gather,Unenc,4,131072,t_avg[usec],1752.83,1737.07,1750.27,1746.7233333333334
gather,Unenc,4,262144,t_avg[usec],2700.92,2688.13,2678.68,2689.2433333333333
gather,Unenc,4,524288,t_avg[usec],8229.92,8330.99,8188.64,8249.85
gather,Unenc,4,1048576,t_avg[usec],23362.12,23343.1,23364.71,23356.643333333333
gather,Unenc,4,2097152,t_avg[usec],49475.09,49503.67,49754.6,49577.78666666667
gather,Unenc,4,4194304,t_avg[usec],102694.98,102693.01,102190.49,102526.16
gather,Unenc,8,0,t_avg[usec],0.03,0.03,0.03,0.03
gather,Unenc,8,2,t_avg[usec],11.89,11.7,11.11,11.566666666666666
gather,Unenc,8,4,t_avg[usec],11.76,11.65,11.08,11.496666666666666
gather,Unenc,8,8,t_avg[usec],11.72,11.7,11.1,11.506666666666666
gather,Unenc,8,16,t_avg[usec],11.48,11.71,11.05,11.413333333333334
gather,Unenc,8,32,t_avg[usec],11.36,11.66,11.21,11.41
gather,Unenc,8,64,t_avg[usec],10.91,11.67,11.28,11.286666666666667
gather,Unenc,8,128,t_avg[usec],10.87,11.58,11.41,11.286666666666667
gather,Unenc,8,256,t_avg[usec],13.73,12.83,12.24,12.933333333333334
gather,Unenc,8,512,t_avg[usec],12.81,12.34,13.01,12.72
gather,Unenc,8,1024,t_avg[usec],16.44,14.67,16.04,15.716666666666667
gather,Unenc,8,2048,t_avg[usec],20.97,19.19,19.11,19.756666666666668
gather,Unenc,8,4096,t_avg[usec],27.2,25.61,25.76,26.19
gather,Unenc,8,8192,t_avg[usec],280.82,269.16,271.43,273.80333333333334
gather,Unenc,8,16384,t_avg[usec],356.08,350.33,345.01,350.4733333333333
gather,Unenc,8,32768,t_avg[usec],549.31,559.67,550.47,553.15
gather,Unenc,8,65536,t_avg[usec],968.64,983.89,976.73,976.42
gather,Unenc,8,131072,t_avg[usec],2010.14,2009.69,2049.2,2023.01
gather,Unenc,8,262144,t_avg[usec],2701.52,2719.52,2708.62,2709.8866666666668
gather,Unenc,8,524288,t_avg[usec],6127.27,6160.88,6084.79,6124.3133333333335
gather,Unenc,8,1048576,t_avg[usec],14360.98,14375.41,14431.81,14389.4
gather,Unenc,8,2097152,t_avg[usec],29555.44,29523.71,29605.25,29561.466666666667
gather,Unenc,8,4194304,t_avg[usec],60293.11,60408.67,60305.01,60335.596666666665
