rank is 1 send time is 0.000000s
rank is 1 recv time is 0.000000s
rank is 1 isend time is 0.015695s
rank is 1 irecv time is 0.000265s
rank is 1 wait time is 0.029000s
rank is 1 wait all time is 0.003087s
rank is 1 bcast time is 0.000000s
rank is 1 alltoall time is 0.000000s
rank is 1 alltoallv time is 0.000000s
rank is 1 reduce time is 0.000000s
rank is 1 allreduce time is 0.012841s
rank is 1 all comm time is 0.060889s


rank is 0 send time is 0.000000s
rank is 0 recv time is 0.000000s
rank is 0 isend time is 0.016257s
rank is 0 irecv time is 0.000283s
rank is 0 wait time is 0.032201s
rank is 0 wait all time is 0.007597s
rank is 0 bcast time is 0.000000s
rank is 0 alltoall time is 0.000000s
rank is 0 alltoallv time is 0.000000s
rank is 0 reduce time is 0.000000s
rank is 0 allreduce time is 0.013244s
rank is 0 all comm time is 0.069582s

rank is 4 send time is 0.000000s
rank is 4 recv time is 0.000000s
rank is 4 isend time is 0.019807s
rank is 4 irecv time is 0.000226s
rank is 4 wait time is 0.025086s
rank is 4 wait all time is 0.003382s
rank is 4 bcast time is 0.000000s
rank is 4 alltoall time is 0.000000s
rank is 4 alltoallv time is 0.000000s
rank is 4 reduce time is 0.000000s
rank is 4 allreduce time is 0.016064s
rank is 4 all comm time is 0.064566s

rank is 6 send time is 0.000000s
rank is 6 recv time is 0.000000s
rank is 6 isend time is 0.021195s
rank is 6 irecv time is 0.000188s
rank is 6 wait time is 0.022330s
rank is 6 wait all time is 0.004800s
rank is 6 bcast time is 0.000000s
rank is 6 alltoall time is 0.000000s
rank is 6 alltoallv time is 0.000000s
rank is 6 reduce time is 0.000000s
rank is 6 allreduce time is 0.022774s
rank is 6 all comm time is 0.071288s

rank is 7 send time is 0.000000s
rank is 7 recv time is 0.000000s
rank is 7 isend time is 0.022470s
rank is 7 irecv time is 0.000175s
rank is 7 wait time is 0.020120s
rank is 7 wait all time is 0.002863s
rank is 7 bcast time is 0.000000s
rank is 7 alltoall time is 0.000000s
rank is 7 alltoallv time is 0.000000s
rank is 7 reduce time is 0.000000s
rank is 7 allreduce time is 0.016629s
rank is 7 all comm time is 0.062257s

rank is 5 send time is 0.000000s
rank is 5 recv time is 0.000000s
rank is 5 isend time is 0.020414s
rank is 5 irecv time is 0.000200s
rank is 5 wait time is 0.025054s
rank is 5 wait all time is 0.002684s
rank is 5 bcast time is 0.000000s
rank is 5 alltoall time is 0.000000s
rank is 5 alltoallv time is 0.000000s
rank is 5 reduce time is 0.000000s
rank is 5 allreduce time is 0.022083s
rank is 5 all comm time is 0.070435s

rank is 3 send time is 0.000000s
rank is 3 recv time is 0.000000s
rank is 3 isend time is 0.019386s
rank is 3 irecv time is 0.000230s
rank is 3 wait time is 0.024582s
rank is 3 wait all time is 0.002709s
rank is 3 bcast time is 0.000000s
rank is 3 alltoall time is 0.000000s
rank is 3 alltoallv time is 0.000000s
rank is 3 reduce time is 0.000000s
rank is 3 allreduce time is 0.030719s
rank is 3 all comm time is 0.077626s

rank is 2 send time is 0.000000s
rank is 2 recv time is 0.000000s
rank is 2 isend time is 0.017148s
rank is 2 irecv time is 0.000249s
rank is 2 wait time is 0.030583s
rank is 2 wait all time is 0.002997s
rank is 2 bcast time is 0.000000s
rank is 2 alltoall time is 0.000000s
rank is 2 alltoallv time is 0.000000s
rank is 2 reduce time is 0.000000s
rank is 2 allreduce time is 0.015576s
rank is 2 all comm time is 0.066552s
