benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allreduce,Unenc,2,0,t_avg[usec],0.03,0.03,0.03,0.03
allreduce,Unenc,2,4,t_avg[usec],30.58,32.65,30.81,31.346666666666664
allreduce,Unenc,2,8,t_avg[usec],30.72,32.3,30.76,31.259999999999998
allreduce,Unenc,2,16,t_avg[usec],30.78,33.28,30.88,31.64666666666667
allreduce,Unenc,2,32,t_avg[usec],31.07,33.33,31.16,31.85333333333333
allreduce,Unenc,2,64,t_avg[usec],32.03,34.72,32.05,32.93333333333333
allreduce,Unenc,2,128,t_avg[usec],33.8,36.2,34.0,34.666666666666664
allreduce,Unenc,2,256,t_avg[usec],38.3,38.66,38.67,38.54333333333333
allreduce,Unenc,2,512,t_avg[usec],45.16,44.93,45.26,45.11666666666667
allreduce,Unenc,2,1024,t_avg[usec],58.92,58.8,59.3,59.00666666666667
allreduce,Unenc,2,2048,t_avg[usec],91.05,88.36,90.83,90.08
allreduce,Unenc,2,4096,t_avg[usec],96.94,95.81,96.85,96.53333333333333
allreduce,Unenc,2,8192,t_avg[usec],134.26,133.89,134.36,134.17
allreduce,Unenc,2,16384,t_avg[usec],265.62,265.4,266.19,265.7366666666667
allreduce,Unenc,2,32768,t_avg[usec],419.77,418.79,419.7,419.42
allreduce,Unenc,2,65536,t_avg[usec],707.2,707.08,704.32,706.2
allreduce,Unenc,2,131072,t_avg[usec],1411.27,1418.34,1412.92,1414.1766666666667
allreduce,Unenc,2,262144,t_avg[usec],2692.35,2696.14,2690.89,2693.1266666666666
allreduce,Unenc,2,524288,t_avg[usec],5120.8,5123.06,5118.55,5120.803333333333
allreduce,Unenc,2,1048576,t_avg[usec],10000.36,10002.59,10000.46,10001.136666666667
allreduce,Unenc,2,2097152,t_avg[usec],19717.31,19721.84,19702.45,19713.86666666667
allreduce,Unenc,2,4194304,t_avg[usec],39314.99,39303.23,39325.33,39314.51666666667
allreduce,Unenc,4,0,t_avg[usec],0.03,0.04,0.03,0.03333333333333333
allreduce,Unenc,4,4,t_avg[usec],52.99,55.64,53.34,53.99
allreduce,Unenc,4,8,t_avg[usec],53.33,54.94,52.91,53.72666666666667
allreduce,Unenc,4,16,t_avg[usec],53.74,55.75,53.76,54.416666666666664
allreduce,Unenc,4,32,t_avg[usec],53.96,56.18,53.68,54.60666666666667
allreduce,Unenc,4,64,t_avg[usec],56.4,57.26,55.24,56.3
allreduce,Unenc,4,128,t_avg[usec],59.9,60.34,59.24,59.82666666666667
allreduce,Unenc,4,256,t_avg[usec],66.64,67.36,66.36,66.78666666666666
allreduce,Unenc,4,512,t_avg[usec],75.05,76.37,76.3,75.90666666666667
allreduce,Unenc,4,1024,t_avg[usec],99.2,97.52,98.53,98.41666666666667
allreduce,Unenc,4,2048,t_avg[usec],138.05,137.02,137.19,137.42000000000002
allreduce,Unenc,4,4096,t_avg[usec],152.2,150.04,150.03,150.75666666666666
allreduce,Unenc,4,8192,t_avg[usec],211.26,211.35,211.47,211.35999999999999
allreduce,Unenc,4,16384,t_avg[usec],379.32,379.47,377.53,378.7733333333333
allreduce,Unenc,4,32768,t_avg[usec],566.6,564.03,560.88,563.8366666666667
allreduce,Unenc,4,65536,t_avg[usec],885.59,883.67,885.7,884.9866666666667
allreduce,Unenc,4,131072,t_avg[usec],1647.51,1649.7,1648.38,1648.53
allreduce,Unenc,4,262144,t_avg[usec],4025.08,3989.08,3999.24,4004.4666666666667
allreduce,Unenc,4,524288,t_avg[usec],8903.53,8649.85,9077.79,8877.056666666667
allreduce,Unenc,4,1048576,t_avg[usec],14721.37,15813.7,15783.63,15439.566666666668
allreduce,Unenc,4,2097152,t_avg[usec],29454.88,30196.83,30023.73,29891.813333333335
allreduce,Unenc,4,4194304,t_avg[usec],57820.61,57682.38,57022.76,57508.583333333336
allreduce,Unenc,8,0,t_avg[usec],0.03,0.03,0.03,0.03
allreduce,Unenc,8,4,t_avg[usec],87.7,88.82,93.1,89.87333333333333
allreduce,Unenc,8,8,t_avg[usec],88.06,88.96,93.07,90.03
allreduce,Unenc,8,16,t_avg[usec],88.52,90.36,93.25,90.71
allreduce,Unenc,8,32,t_avg[usec],88.83,89.02,93.42,90.42333333333333
allreduce,Unenc,8,64,t_avg[usec],91.17,95.31,95.09,93.85666666666667
allreduce,Unenc,8,128,t_avg[usec],94.82,96.47,97.07,96.11999999999999
allreduce,Unenc,8,256,t_avg[usec],100.81,106.29,102.85,103.31666666666666
allreduce,Unenc,8,512,t_avg[usec],115.33,113.44,112.58,113.78333333333333
allreduce,Unenc,8,1024,t_avg[usec],137.5,135.97,134.42,135.96333333333334
allreduce,Unenc,8,2048,t_avg[usec],192.41,182.62,194.11,189.71333333333334
allreduce,Unenc,8,4096,t_avg[usec],224.95,219.68,222.87,222.5
allreduce,Unenc,8,8192,t_avg[usec],332.03,340.99,344.51,339.1766666666667
allreduce,Unenc,8,16384,t_avg[usec],579.79,569.77,581.19,576.9166666666666
allreduce,Unenc,8,32768,t_avg[usec],672.36,632.34,638.02,647.5733333333334
allreduce,Unenc,8,65536,t_avg[usec],1103.27,1085.37,1041.61,1076.75
allreduce,Unenc,8,131072,t_avg[usec],1904.56,1907.71,1919.32,1910.53
allreduce,Unenc,8,262144,t_avg[usec],3842.02,3826.81,3853.76,3840.8633333333332
allreduce,Unenc,8,524288,t_avg[usec],8983.69,8909.23,9015.38,8969.433333333332
allreduce,Unenc,8,1048576,t_avg[usec],17067.2,16970.82,17019.76,17019.26
allreduce,Unenc,8,2097152,t_avg[usec],33410.15,33212.77,33414.54,33345.82
allreduce,Unenc,8,4194304,t_avg[usec],67463.85,67393.07,67770.5,67542.47333333334
