benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
gatherv,Enc,8,1048576,t_avg[usec],25597.46,25618.97,25537.81,25584.746666666666
gatherv,Enc,8,2097152,t_avg[usec],51320.1,51372.23,51292.96,51328.43
gatherv,Enc,8,4194304,t_avg[usec],103140.26,103201.48,103108.35,103150.03
gatherv,Unenc,2,0,t_avg[usec],0.07,0.08,0.07,0.07333333333333333
gatherv,Unenc,2,2,t_avg[usec],25.69,23.47,23.28,24.14666666666667
gatherv,Unenc,2,4,t_avg[usec],25.84,23.35,23.43,24.206666666666667
gatherv,Unenc,2,8,t_avg[usec],25.76,23.44,23.4,24.2
gatherv,Unenc,2,16,t_avg[usec],26.07,23.59,23.89,24.516666666666666
gatherv,Unenc,2,32,t_avg[usec],26.22,23.94,24.05,24.736666666666668
gatherv,Unenc,2,64,t_avg[usec],28.14,25.51,26.07,26.573333333333334
gatherv,Unenc,2,128,t_avg[usec],30.47,27.97,28.15,28.863333333333333
gatherv,Unenc,2,256,t_avg[usec],39.64,38.23,38.25,38.70666666666666
gatherv,Unenc,2,512,t_avg[usec],42.89,41.22,40.59,41.56666666666667
gatherv,Unenc,2,1024,t_avg[usec],49.59,47.76,47.71,48.35333333333333
gatherv,Unenc,2,2048,t_avg[usec],63.37,62.61,62.26,62.74666666666666
gatherv,Unenc,2,4096,t_avg[usec],67.24,66.61,66.96,66.93666666666667
gatherv,Unenc,2,8192,t_avg[usec],86.36,86.81,86.71,86.62666666666667
gatherv,Unenc,2,16384,t_avg[usec],124.4,125.85,125.93,125.39333333333333
gatherv,Unenc,2,32768,t_avg[usec],194.65,197.88,197.86,196.79666666666668
gatherv,Unenc,2,65536,t_avg[usec],392.93,399.02,401.76,397.9033333333333
gatherv,Unenc,2,131072,t_avg[usec],675.01,682.93,682.8,680.2466666666667
gatherv,Unenc,2,262144,t_avg[usec],1754.6,1764.33,1764.43,1761.12
gatherv,Unenc,2,524288,t_avg[usec],3794.81,3806.02,3806.19,3802.34
gatherv,Unenc,2,1048576,t_avg[usec],8264.96,8274.9,8278.59,8272.816666666666
gatherv,Unenc,2,2097152,t_avg[usec],17208.93,17206.35,17214.02,17209.766666666666
gatherv,Unenc,2,4194304,t_avg[usec],35624.52,35606.0,35618.83,35616.45
gatherv,Unenc,4,0,t_avg[usec],0.09,0.11,0.08,0.09333333333333334
gatherv,Unenc,4,2,t_avg[usec],24.45,20.62,18.32,21.13
gatherv,Unenc,4,4,t_avg[usec],24.64,20.76,18.68,21.36
gatherv,Unenc,4,8,t_avg[usec],24.6,20.68,18.63,21.303333333333335
gatherv,Unenc,4,16,t_avg[usec],24.49,20.45,18.64,21.19333333333333
gatherv,Unenc,4,32,t_avg[usec],23.7,20.2,18.79,20.896666666666665
gatherv,Unenc,4,64,t_avg[usec],20.53,19.44,18.2,19.39
gatherv,Unenc,4,128,t_avg[usec],19.99,20.61,18.94,19.846666666666668
gatherv,Unenc,4,256,t_avg[usec],19.96,22.42,21.38,21.253333333333334
gatherv,Unenc,4,512,t_avg[usec],23.31,28.08,23.42,24.936666666666667
gatherv,Unenc,4,1024,t_avg[usec],29.43,30.91,28.46,29.6
gatherv,Unenc,4,2048,t_avg[usec],38.12,41.42,38.55,39.36333333333333
gatherv,Unenc,4,4096,t_avg[usec],49.02,51.94,49.17,50.04333333333334
gatherv,Unenc,4,8192,t_avg[usec],75.92,78.36,76.31,76.86333333333333
gatherv,Unenc,4,16384,t_avg[usec],130.46,133.02,131.15,131.54333333333335
gatherv,Unenc,4,32768,t_avg[usec],236.93,239.82,238.67,238.47333333333333
gatherv,Unenc,4,65536,t_avg[usec],1051.8,1065.34,1059.83,1058.99
gatherv,Unenc,4,131072,t_avg[usec],1882.29,1904.53,1897.35,1894.7233333333334
gatherv,Unenc,4,262144,t_avg[usec],4345.29,4368.93,4361.21,4358.4766666666665
gatherv,Unenc,4,524288,t_avg[usec],9105.91,9118.56,9108.2,9110.89
gatherv,Unenc,4,1048576,t_avg[usec],18968.14,18995.75,19007.4,18990.43
gatherv,Unenc,4,2097152,t_avg[usec],39085.08,39064.28,39126.82,39092.06
gatherv,Unenc,4,4194304,t_avg[usec],79947.78,79935.6,80036.93,79973.43666666666
gatherv,Unenc,8,0,t_avg[usec],0.13,0.13,0.15,0.13666666666666666
gatherv,Unenc,8,2,t_avg[usec],11.94,10.86,11.71,11.503333333333334
gatherv,Unenc,8,4,t_avg[usec],11.98,10.9,11.7,11.526666666666667
gatherv,Unenc,8,8,t_avg[usec],11.96,10.92,11.65,11.51
gatherv,Unenc,8,16,t_avg[usec],12.01,10.95,11.59,11.516666666666666
gatherv,Unenc,8,32,t_avg[usec],12.17,11.0,11.56,11.576666666666666
gatherv,Unenc,8,64,t_avg[usec],11.96,11.18,11.51,11.55
gatherv,Unenc,8,128,t_avg[usec],11.8,11.61,11.56,11.656666666666666
gatherv,Unenc,8,256,t_avg[usec],11.82,11.65,11.31,11.593333333333334
gatherv,Unenc,8,512,t_avg[usec],12.27,13.75,12.23,12.75
gatherv,Unenc,8,1024,t_avg[usec],14.57,15.14,14.43,14.713333333333333
gatherv,Unenc,8,2048,t_avg[usec],18.7,20.8,18.68,19.393333333333334
gatherv,Unenc,8,4096,t_avg[usec],26.13,26.19,25.01,25.776666666666667
gatherv,Unenc,8,8192,t_avg[usec],40.12,41.33,40.25,40.56666666666666
gatherv,Unenc,8,16384,t_avg[usec],68.17,69.33,68.73,68.74333333333334
gatherv,Unenc,8,32768,t_avg[usec],124.27,125.22,124.56,124.68333333333334
gatherv,Unenc,8,65536,t_avg[usec],1705.38,1728.1,1716.2,1716.56
gatherv,Unenc,8,131072,t_avg[usec],3021.92,3046.48,3036.51,3034.9700000000003
gatherv,Unenc,8,262144,t_avg[usec],6191.07,6218.49,6206.16,6205.24
gatherv,Unenc,8,524288,t_avg[usec],12389.96,12388.52,12362.55,12380.343333333332
gatherv,Unenc,8,1048576,t_avg[usec],24852.67,24900.09,24845.81,24866.19
gatherv,Unenc,8,2097152,t_avg[usec],50186.95,50322.46,50085.66,50198.35666666667
gatherv,Unenc,8,4194304,t_avg[usec],100970.19,101176.42,100965.17,101037.26
