benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
scatter,Enc,8,4194304,t_avg[usec],109775.1,110765.38,109499.33,110013.27
scatter,Unenc,2,0,t_avg[usec],0.03,0.03,0.03,0.03
scatter,Unenc,2,2,t_avg[usec],21.61,23.87,23.2,22.893333333333334
scatter,Unenc,2,4,t_avg[usec],21.48,22.6,22.93,22.336666666666666
scatter,Unenc,2,8,t_avg[usec],21.64,23.09,23.18,22.636666666666667
scatter,Unenc,2,16,t_avg[usec],21.67,23.14,23.26,22.69
scatter,Unenc,2,32,t_avg[usec],21.76,23.52,23.64,22.973333333333333
scatter,Unenc,2,64,t_avg[usec],22.31,25.26,25.18,24.25
scatter,Unenc,2,128,t_avg[usec],23.32,27.3,27.41,26.01
scatter,Unenc,2,256,t_avg[usec],35.96,36.01,36.47,36.14666666666667
scatter,Unenc,2,512,t_avg[usec],39.38,39.45,39.84,39.55666666666667
scatter,Unenc,2,1024,t_avg[usec],46.13,46.27,46.63,46.343333333333334
scatter,Unenc,2,2048,t_avg[usec],60.57,60.91,60.97,60.81666666666666
scatter,Unenc,2,4096,t_avg[usec],64.62,64.84,64.92,64.79333333333334
scatter,Unenc,2,8192,t_avg[usec],85.39,85.44,85.66,85.49666666666667
scatter,Unenc,2,16384,t_avg[usec],127.42,127.99,128.37,127.92666666666666
scatter,Unenc,2,32768,t_avg[usec],202.35,202.2,203.08,202.54333333333332
scatter,Unenc,2,65536,t_avg[usec],410.19,407.57,408.68,408.81333333333333
scatter,Unenc,2,131072,t_avg[usec],698.75,698.85,702.77,700.1233333333333
scatter,Unenc,2,262144,t_avg[usec],1794.27,1795.29,1796.96,1795.5066666666667
scatter,Unenc,2,524288,t_avg[usec],3865.16,3861.31,3864.76,3863.7433333333333
scatter,Unenc,2,1048576,t_avg[usec],8332.74,8322.23,8337.41,8330.793333333333
scatter,Unenc,2,2097152,t_avg[usec],17255.38,17247.7,17267.19,17256.756666666668
scatter,Unenc,2,4194304,t_avg[usec],35653.33,35662.79,35682.81,35666.31
scatter,Unenc,4,0,t_avg[usec],0.03,0.04,0.03,0.03333333333333333
scatter,Unenc,4,2,t_avg[usec],32.35,39.99,27.96,33.43333333333334
scatter,Unenc,4,4,t_avg[usec],31.87,40.68,28.1,33.55
scatter,Unenc,4,8,t_avg[usec],32.06,40.7,28.13,33.63
scatter,Unenc,4,16,t_avg[usec],32.39,40.54,27.97,33.63333333333333
scatter,Unenc,4,32,t_avg[usec],32.27,40.24,28.17,33.56
scatter,Unenc,4,64,t_avg[usec],32.84,40.77,28.9,34.17
scatter,Unenc,4,128,t_avg[usec],34.32,41.44,30.91,35.556666666666665
scatter,Unenc,4,256,t_avg[usec],40.11,41.87,36.67,39.55
scatter,Unenc,4,512,t_avg[usec],46.13,48.6,44.47,46.4
scatter,Unenc,4,1024,t_avg[usec],62.55,66.47,62.1,63.70666666666666
scatter,Unenc,4,2048,t_avg[usec],103.84,105.76,105.93,105.17666666666668
scatter,Unenc,4,4096,t_avg[usec],123.5,123.84,125.01,124.11666666666667
scatter,Unenc,4,8192,t_avg[usec],180.23,180.19,180.6,180.34
scatter,Unenc,4,16384,t_avg[usec],312.13,315.54,313.59,313.75333333333333
scatter,Unenc,4,32768,t_avg[usec],603.52,606.47,602.35,604.1133333333333
scatter,Unenc,4,65536,t_avg[usec],1208.49,1208.12,1209.39,1208.6666666666667
scatter,Unenc,4,131072,t_avg[usec],2311.53,2302.4,2323.14,2312.3566666666666
scatter,Unenc,4,262144,t_avg[usec],4906.24,4911.56,4910.28,4909.36
scatter,Unenc,4,524288,t_avg[usec],9874.39,9872.52,9885.17,9877.36
scatter,Unenc,4,1048576,t_avg[usec],20225.56,20135.6,20217.68,20192.946666666667
scatter,Unenc,4,2097152,t_avg[usec],40658.86,40615.2,40626.25,40633.43666666667
scatter,Unenc,4,4194304,t_avg[usec],80686.52,80669.06,80751.88,80702.48666666666
scatter,Unenc,8,0,t_avg[usec],0.03,0.03,0.03,0.03
scatter,Unenc,8,2,t_avg[usec],15.27,18.81,14.74,16.273333333333333
scatter,Unenc,8,4,t_avg[usec],15.55,18.91,15.15,16.53666666666667
scatter,Unenc,8,8,t_avg[usec],15.42,18.91,15.36,16.563333333333333
scatter,Unenc,8,16,t_avg[usec],15.44,19.37,15.16,16.656666666666666
scatter,Unenc,8,32,t_avg[usec],15.31,19.28,15.59,16.726666666666667
scatter,Unenc,8,64,t_avg[usec],15.69,19.66,15.78,17.043333333333333
scatter,Unenc,8,128,t_avg[usec],16.92,20.92,16.85,18.23
scatter,Unenc,8,256,t_avg[usec],22.57,26.08,20.35,23.0
scatter,Unenc,8,512,t_avg[usec],26.85,28.72,26.93,27.5
scatter,Unenc,8,1024,t_avg[usec],41.11,44.38,40.27,41.92
scatter,Unenc,8,2048,t_avg[usec],68.05,71.05,75.18,71.42666666666666
scatter,Unenc,8,4096,t_avg[usec],84.88,82.67,85.6,84.38333333333333
scatter,Unenc,8,8192,t_avg[usec],126.56,127.94,129.35,127.95
scatter,Unenc,8,16384,t_avg[usec],217.15,219.88,218.98,218.67
scatter,Unenc,8,32768,t_avg[usec],409.4,410.78,411.07,410.41666666666663
scatter,Unenc,8,65536,t_avg[usec],1225.36,1254.86,1248.13,1242.7833333333333
scatter,Unenc,8,131072,t_avg[usec],2294.31,2310.84,2314.57,2306.5733333333333
scatter,Unenc,8,262144,t_avg[usec],5784.39,5804.34,5795.01,5794.58
scatter,Unenc,8,524288,t_avg[usec],11977.21,11980.52,11993.75,11983.826666666666
scatter,Unenc,8,1048576,t_avg[usec],24571.7,24571.53,24629.12,24590.783333333333
scatter,Unenc,8,2097152,t_avg[usec],49995.55,49993.55,50063.83,50017.64333333333
scatter,Unenc,8,4194304,t_avg[usec],100808.48,100724.7,100762.04,100765.07333333333
