benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
alltoallv,Enc,8,524288,t_avg[usec],84707.22,86046.78,84064.08,84939.36
alltoallv,Enc,8,1048576,t_avg[usec],165751.37,172440.28,167191.98,168461.21
alltoallv,Enc,8,2097152,t_avg[usec],292831.49,292483.41,295062.28,293459.06
alltoallv,Enc,8,4194304,t_avg[usec],576937.15,581470.06,577378.17,578595.1266666667
alltoallv,Unenc,2,0,t_avg[usec],0.05,0.06,0.05,0.05333333333333334
alltoallv,Unenc,2,2,t_avg[usec],30.53,30.81,30.62,30.653333333333332
alltoallv,Unenc,2,4,t_avg[usec],30.45,30.73,30.61,30.596666666666668
alltoallv,Unenc,2,8,t_avg[usec],30.62,30.88,30.72,30.74
alltoallv,Unenc,2,16,t_avg[usec],30.66,30.91,30.73,30.766666666666666
alltoallv,Unenc,2,32,t_avg[usec],30.88,31.18,31.09,31.05
alltoallv,Unenc,2,64,t_avg[usec],31.82,32.12,31.88,31.939999999999998
alltoallv,Unenc,2,128,t_avg[usec],33.65,33.81,33.91,33.79
alltoallv,Unenc,2,256,t_avg[usec],38.29,38.64,38.39,38.44
alltoallv,Unenc,2,512,t_avg[usec],44.95,45.11,45.07,45.04333333333334
alltoallv,Unenc,2,1024,t_avg[usec],58.79,58.97,59.1,58.95333333333333
alltoallv,Unenc,2,2048,t_avg[usec],89.47,89.98,89.22,89.55666666666667
alltoallv,Unenc,2,4096,t_avg[usec],96.62,96.59,96.77,96.66
alltoallv,Unenc,2,8192,t_avg[usec],134.6,134.59,134.55,134.58
alltoallv,Unenc,2,16384,t_avg[usec],211.59,211.58,211.56,211.57666666666668
alltoallv,Unenc,2,32768,t_avg[usec],355.2,355.53,355.37,355.3666666666667
alltoallv,Unenc,2,65536,t_avg[usec],716.08,717.24,717.36,716.8933333333333
alltoallv,Unenc,2,131072,t_avg[usec],1337.73,1339.07,1338.73,1338.51
alltoallv,Unenc,2,262144,t_avg[usec],2542.55,2545.85,2544.42,2544.2733333333335
alltoallv,Unenc,2,524288,t_avg[usec],4961.11,4964.6,4965.0,4963.57
alltoallv,Unenc,2,1048576,t_avg[usec],9779.73,9784.95,9784.15,9782.943333333333
alltoallv,Unenc,2,2097152,t_avg[usec],19421.73,19424.02,19430.91,19425.553333333333
alltoallv,Unenc,2,4194304,t_avg[usec],38735.85,38751.45,38693.25,38726.85
alltoallv,Unenc,4,0,t_avg[usec],0.05,0.05,0.05,0.05
alltoallv,Unenc,4,2,t_avg[usec],40.12,38.79,39.79,39.56666666666666
alltoallv,Unenc,4,4,t_avg[usec],40.07,39.52,39.48,39.69
alltoallv,Unenc,4,8,t_avg[usec],40.18,39.37,39.61,39.72
alltoallv,Unenc,4,16,t_avg[usec],40.25,39.48,39.72,39.81666666666666
alltoallv,Unenc,4,32,t_avg[usec],40.24,39.84,39.52,39.86666666666667
alltoallv,Unenc,4,64,t_avg[usec],40.79,40.61,39.68,40.36
alltoallv,Unenc,4,128,t_avg[usec],41.7,41.89,40.05,41.21333333333333
alltoallv,Unenc,4,256,t_avg[usec],44.57,46.54,45.66,45.589999999999996
alltoallv,Unenc,4,512,t_avg[usec],49.44,53.44,52.5,51.79333333333333
alltoallv,Unenc,4,1024,t_avg[usec],73.04,77.59,78.84,76.49000000000001
alltoallv,Unenc,4,2048,t_avg[usec],128.97,139.85,148.94,139.25333333333333
alltoallv,Unenc,4,4096,t_avg[usec],148.09,152.73,163.48,154.76666666666665
alltoallv,Unenc,4,8192,t_avg[usec],229.94,235.31,237.91,234.38666666666666
alltoallv,Unenc,4,16384,t_avg[usec],414.04,403.36,421.9,413.1
alltoallv,Unenc,4,32768,t_avg[usec],799.89,740.89,812.21,784.33
alltoallv,Unenc,4,65536,t_avg[usec],1782.94,1723.13,1812.19,1772.7533333333333
alltoallv,Unenc,4,131072,t_avg[usec],3595.36,3585.98,3650.23,3610.5233333333335
alltoallv,Unenc,4,262144,t_avg[usec],7004.8,6992.19,7036.84,7011.276666666667
