benchmark,mode,processes,bytes,metric,run1,run2,run3,avg_of_3runs
allgatherv,Enc,8,262144,t_avg[usec],15103.29,15026.14,14543.8,14891.076666666666
allgatherv,Enc,8,524288,t_avg[usec],29552.11,28968.25,29711.75,29410.703333333335
allgatherv,Enc,8,1048576,t_avg[usec],58240.92,72528.26,64578.91,65116.03
allgatherv,Enc,8,2097152,t_avg[usec],135906.51,147064.94,140270.14,141080.53
allgatherv,Enc,8,4194304,t_avg[usec],283878.36,305834.49,314620.64,301444.49666666664
allgatherv,Unenc,2,0,t_avg[usec],0.04,0.03,0.03,0.03333333333333333
allgatherv,Unenc,2,2,t_avg[usec],30.55,30.67,30.65,30.623333333333335
allgatherv,Unenc,2,4,t_avg[usec],30.43,30.64,30.82,30.63
allgatherv,Unenc,2,8,t_avg[usec],30.57,30.6,30.75,30.64
allgatherv,Unenc,2,16,t_avg[usec],30.67,30.84,31.03,30.846666666666668
allgatherv,Unenc,2,32,t_avg[usec],30.94,31.02,31.11,31.023333333333333
allgatherv,Unenc,2,64,t_avg[usec],31.8,31.79,32.1,31.89666666666667
allgatherv,Unenc,2,128,t_avg[usec],33.71,33.8,33.79,33.766666666666666
allgatherv,Unenc,2,256,t_avg[usec],38.29,38.37,38.55,38.40333333333333
allgatherv,Unenc,2,512,t_avg[usec],44.87,45.1,45.16,45.04333333333333
allgatherv,Unenc,2,1024,t_avg[usec],58.7,58.93,59.02,58.88333333333333
allgatherv,Unenc,2,2048,t_avg[usec],90.16,89.68,89.92,89.92
allgatherv,Unenc,2,4096,t_avg[usec],96.35,96.27,96.32,96.31333333333333
allgatherv,Unenc,2,8192,t_avg[usec],133.73,133.2,133.57,133.5
allgatherv,Unenc,2,16384,t_avg[usec],210.42,210.08,210.28,210.26
allgatherv,Unenc,2,32768,t_avg[usec],353.08,352.9,353.07,353.01666666666665
allgatherv,Unenc,2,65536,t_avg[usec],1022.69,1005.42,1022.02,1016.71
allgatherv,Unenc,2,131072,t_avg[usec],1526.97,1637.99,1524.91,1563.29
allgatherv,Unenc,2,262144,t_avg[usec],3980.01,3862.05,2817.49,3553.1833333333334
allgatherv,Unenc,2,524288,t_avg[usec],6359.55,4946.35,4952.39,5419.43
allgatherv,Unenc,2,1048576,t_avg[usec],9761.01,9758.59,10328.52,9949.373333333333
allgatherv,Unenc,2,2097152,t_avg[usec],19390.61,19382.48,19385.21,19386.1
allgatherv,Unenc,2,4194304,t_avg[usec],38664.79,38663.55,38685.56,38671.3
allgatherv,Unenc,4,0,t_avg[usec],0.03,0.03,0.03,0.03
allgatherv,Unenc,4,2,t_avg[usec],51.5,53.21,53.56,52.75666666666667
allgatherv,Unenc,4,4,t_avg[usec],51.15,53.64,53.56,52.78333333333333
allgatherv,Unenc,4,8,t_avg[usec],51.24,53.74,53.49,52.82333333333334
allgatherv,Unenc,4,16,t_avg[usec],51.54,54.0,54.05,53.196666666666665
allgatherv,Unenc,4,32,t_avg[usec],51.28,55.05,54.42,53.583333333333336
allgatherv,Unenc,4,64,t_avg[usec],52.47,56.44,55.9,54.93666666666667
allgatherv,Unenc,4,128,t_avg[usec],56.05,57.9,57.83,57.26
allgatherv,Unenc,4,256,t_avg[usec],63.51,66.99,65.91,65.47
allgatherv,Unenc,4,512,t_avg[usec],79.5,82.72,83.18,81.8
allgatherv,Unenc,4,1024,t_avg[usec],108.4,111.94,111.96,110.76666666666667
allgatherv,Unenc,4,2048,t_avg[usec],137.28,151.53,140.36,143.05666666666667
allgatherv,Unenc,4,4096,t_avg[usec],171.81,175.19,174.12,173.70666666666668
allgatherv,Unenc,4,8192,t_avg[usec],246.78,252.87,250.46,250.03666666666666
allgatherv,Unenc,4,16384,t_avg[usec],399.18,399.83,398.74,399.25
allgatherv,Unenc,4,32768,t_avg[usec],955.83,939.75,957.71,951.0966666666667
allgatherv,Unenc,4,65536,t_avg[usec],1786.69,1769.47,1784.3,1780.1533333333334
allgatherv,Unenc,4,131072,t_avg[usec],3620.27,3586.97,3621.03,3609.423333333333
allgatherv,Unenc,4,262144,t_avg[usec],7251.93,7196.64,8911.01,7786.526666666667
allgatherv,Unenc,4,524288,t_avg[usec],14649.09,14726.92,16053.02,15143.01
allgatherv,Unenc,4,1048576,t_avg[usec],29423.42,29185.32,29453.14,29353.96
allgatherv,Unenc,4,2097152,t_avg[usec],59215.3,58745.74,59256.16,59072.4
allgatherv,Unenc,4,4194304,t_avg[usec],118377.55,117373.39,118180.37,117977.10333333333
allgatherv,Unenc,8,0,t_avg[usec],0.04,0.04,0.04,0.04
allgatherv,Unenc,8,2,t_avg[usec],82.39,84.15,84.16,83.56666666666666
allgatherv,Unenc,8,4,t_avg[usec],84.94,84.17,83.85,84.32
